PARENT_SAMPLE_NAME,35,49,50,55,72,73,74,75,93,98,106,111,112,132,136,158,171,172,180,181,182,186,187,189,192,194,197,207,208,209,210,212,213,215,219,229,231,232,233,234,240,241,244,249,250,252,254,266,267,269,273,275,278,279,282,290,291,297,301,302,309,310,313,327,330,331,335,338,339,340,342,344,347,348,354,355,358,361,362,363,370,376,381,382,391,392,397,405,407,409,415,418,420,424,428,432,439,444,445,448,452,460,461,463,469,479,480,482,487,491,492,493,496,498,500,501,503,507,512,519,522,523,533,535,536,561,563,564,565,566,568,572,798,799,800,803,806,811,815,818,821,823,825,827,848,849,869,870,871,872,873,878,880,881,882,888,891,892,893,913,914,917,925,926,932,935,980,1001,1002,1004,1021,1022,1023,1024,1025,1026,1036,1052,1053,1082,1083,1084,1087,1090,1096,1097,1099,1102,1105,1108,1110,1113,1114,1124,1125,1127,1134,1137,1140,1141,1162,1200,1211,1212,1213,1214,1215,1219,1220,1221,1223,1227,1231,1235,1239,1242,1244,1254,1256,1258,1263,1268,1310,1312,1342,1343,1382,1383,1442,1462,1488,1489,1518,1526,1528,1531,1537,1538,1539,1543,1547,1628,1629,1648,1749,1869,2029,2048,2049,2050,2051,2054,100000007,100000008,100000014,100000016,100000036,100000039,100000041,100000042,100000043,100000044,100000054,100000093,100000096,100000112,100000125,100000135,100000251,100000257,100000258,100000263,100000265,100000269,100000275,100000276,100000282,100000295,100000298,100000299,100000300,100000341,100000406,100000436,100000437,100000442,100000445,100000454,100000463,100000467,100000487,100000491,100000551,100000565,100000580,100000584,100000587,100000616,100000626,100000630,100000639,100000641,100000642,100000654,100000656,100000657,100000665,100000672,100000701,100000706,100000707,100000743,100000763,100000773,100000774,100000776,100000781,100000787,100000792,100000802,100000808,100000827,100000840,100000841,100000846,100000856,100000882,100000924,100000936,100000943,100000961,100000963,100000983,100000987,100000989,100000997,100001006,100001007,100001022,100001034,100001040,100001048,100001051,100001054,100001055,100001073,100001083,100001092,100001103,100001104,100001108,100001112,100001121,100001122,100001126,100001153,100001162,100001167,100001170,100001178,100001181,100001182,100001193,100001195,100001204,100001207,100001208,100001211,100001229,100001232,100001247,100001250,100001251,100001253,100001256,100001257,100001258,100001259,100001262,100001263,100001266,100001267,100001270,100001271,100001272,100001274,100001276,100001277,100001278,100001293,100001294,100001296,100001300,100001309,100001310,100001311,100001313,100001314,100001315,100001316,100001320,100001335,100001337,100001359,100001386,100001391,100001392,100001393,100001395,100001407,100001409,100001412,100001413,100001415,100001416,100001417,100001418,100001423,100001425,100001426,100001431,100001433,100001435,100001437,100001446,100001449,100001452,100001456,100001461,100001462,100001466,100001467,100001468,100001481,100001483,100001485,100001498,100001501,100001507,100001509,100001510,100001511,100001526,100001538,100001539,100001540,100001541,100001548,100001550,100001551,100001561,100001562,100001567,100001569,100001570,100001571,100001579,100001580,100001586,100001593,100001594,100001597,100001605,100001606,100001609,100001612,100001614,100001617,100001618,100001619,100001620,100001621,100001628,100001654,100001655,100001657,100001658,100001662,100001664,100001668,100001694,100001723,100001730,100001734,100001739,100001740,100001743,100001755,100001756,100001757,100001767,100001768,100001777,100001778,100001791,100001793,100001795,100001797,100001805,100001810,100001843,100001851,100001856,100001859,100001866,100001868,100001869,100001870,100001872,100001882,100001890,100001948,100001950,100001956,100001988,100001989,100001990,100001992,100001993,100001994,100001999,100002009,100002013,100002014,100002015,100002028,100002029,100002035,100002070,100002078,100002102,100002103,100002106,100002107,100002113,100002122,100002126,100002132,100002137,100002154,100002155,100002180,100002196,100002199,100002227,100002249,100002259,100002284,100002285,100002324,100002356,100002367,100002390,100002397,100002405,100002417,100002458,100002462,100002500,100002528,100002544,100002619,100002638,100002679,100002704,100002717,100002732,100002733,100002735,100002738,100002749,100002766,100002769,100002773,100002784,100002796,100002804,100002806,100002807,100002849,100002873,100002875,100002910,100002927,100002945,100002957,100002990,100003000,100003001,100003119,100003151,100003152,100003169,100003179,100003183,100003185,100003210,100003239,100003240,100003258,100003271,100003397,100003415,100003434,100003444,100003470,100003588,100003589,100003598,100003641,100003674,100003686,100003695,100003769,100003892,100003901,100003926,100004054,100004059,100004084,100004089,100004111,100004173,100004208,100004227,100004290,100004322,100004327,100004328,100004329,100004396,100004442,100004499,100004509,100004523,100004542,100004561,100004606,100004634,100004635,100005367,100005372,100005373,100005383,100005384,100005412,100005463,100005466,100005716,100005717,100005805,100005814,100005817,100005864,100005985,100005986,100006051,100006056,100006098,100006115,100006116,100006119,100006121,100006122,100006173,100006191,100006203,100006205,100006240,100006260,100006264,100006290,100006292,100006294,100006295,100006296,100006298,100006314,100006352,100006361,100006367,100006374,100006378,100006379,100006430,100006435,100006614,100006627,100006641,100006642,100006644,100006726,100006745,100008903,100008904,100008914,100008915,100008916,100008919,100008920,100008921,100008928,100008929,100008930,100008933,100008952,100008954,100008955,100008956,100008957,100008963,100008975,100008976,100008977,100008980,100008984,100008990,100008991,100008992,100008993,100008994,100008998,100008999,100009002,100009005,100009007,100009009,100009014,100009025,100009026,100009027,100009028,100009030,100009034,100009038,100009055,100009056,100009058,100009059,100009060,100009062,100009064,100009066,100009069,100009078,100009130,100009131,100009139,100009154,100009160,100009162,100009204,100009205,100009217,100009219,100009220,100009222,100009225,100009227,100009232,100009233,100009246,100009264,100009271,100009272,100009329,100009331,100009332,100009334,100009343,100009345,100009390,100009393,100009394,100009406,100010869,100010895,100010896,100010921,100010922,100010923,100010924,100010925,100010929,100010937,100010941,100010942,100010949,100010950,100010951,100015609,100015616,100015617,100015618,100015619,100015620,100015637,100015638,100015640,100015641,100015643,100015666,100015723,100015735,100015737,100015744,100015745,100015759,100015760,100015776,100015785,100015786,100015787,100015788,100015789,100015790,100015791,100015792,100015793,100015831,100015832,100015833,100015835,100015836,100015837,100015838,100015839,100015840,100015841,100015842,100015846,100015847,100015848,100015849,100015850,100015851,100015852,100015870,100015876,100015878,100015895,100015962,100015966,100015967,100015968,100015972,100016058,100016063,100016069,100019794,100019800,100019801,100019892,100019893,100019915,100019957,100019966,100019968,100019978,100019981,100019982,100020004,100020204,100020205,100020217,100020219,100020241,100020259,100020261,100020262,100020276,100020343,100020361,100020371,100020377,100020419,100020421,100020423,100020425,100020427,100020478,100020487,100020547,100020723,100020724,100020725,100020727,100020728,100020729,100020746,100020752,100020790,100020810,100020819,100020825,100020827,100020837,100020844,100020893,100020899,100020967,100021000,100021047,100021084,100021093,100021104,100021123,100021141,100021162,100021262,100021478,100021709,100021728,100021747,100021782,100021784,100021918,100021931,100021990,100021991,100022005,100022006,100022007,100022036,100022041,999907765,999910445,999910457,999911299,999911372,999911381,999911580,999911612,999911615,999911787,999911847,999911858,999911979,999912100,999912101,999912104,999912117,999912127,999912462,999912798,999912849,999913553,999913658,999914056,999915136,999915161,999915503,999916580,999916964,999917009,999917010,999917343,999917655,999921258,999921310,999921319,999921353,999921364,999921410,999921470,999921796,999922162,999922770,999922771,999922772,999922776,999922918,999923481,999923587,999923593,999923636,999923639,999923644,999923737,999923739,999923782,999923974,999924027,999924035,999924243,999924257,999924295,999924425,999924428,999924431,999924432,999924453,999924545,999924546,999924576,999924665,999924697,999924728,999924762,999924807,999924811,999924812,999925009,999925026,999925035,999925047,999925055,999925102,999925107,999925109,999925111,999925244,999925271,999925422,999925433,999925435,999925464,999925519,999925610,999925855,999925856,999925936,999925948,999925957,999925984,999926058,999926062,999926106,999926107,999926108,999926111,999926127
UPIT-05407,,1.513481104,0.733665094,1.389900091,0.824789489,0.895350364,0.856037156,0.658332144,1.704226661,0.754759408,3.513511814,1.765757486,1.258521647,1.945761457,0.820063272,0.473645427,1.002309657,0.861931042,1.304697474,0.958049405,1.62061634,1.575006773,2.049665789,0.780117151,1.600158398,1.120334933,1.081774,0.715049615,1.284575389,1.977917173,1.210515783,1.040562752,0.963188211,1.230432514,2.023823021,1.053614745,1.208910731,1.54211858,1.724553019,0.810149782,0.952507729,1.525408052,1.226870207,1.753870426,1.028545242,0.902665958,3.91158473,1.076128304,1.180952297,0.798178006,0.427000407,0.836331282,1.105353021,0.623189211,1.131039651,2.243488725,3.992343541,1.89058484,1.041273378,0.834101248,1.578802265,0.342263448,7.140117085,1.395404443,1.144795919,0.65569874,2.372994155,1.032351369,1.504376361,1.1086619,0.515673787,1.280557944,0.89147249,,0.256564106,1.088733948,1.70915702,0.94728365,1.390286808,1.282219467,1.924380388,1.198344673,0.892586025,0.386521124,0.892133095,,1.327189706,,0.995753367,1.184301651,1.455945399,0.568912092,0.56986807,1.098494637,0.743691423,1.02355629,1.099877575,0.731189024,1.597691714,1.196202314,1.490296078,1.357161476,1.02311585,1.217901682,1.41451915,2.189567686,1.155989241,0.930644495,0.592084196,1.999108097,0.771568259,1.489565391,2.460484114,1.503273829,1.368496342,0.65769837,1.632833317,2.243250373,0.909801097,0.994528836,0.883140815,0.720618363,0.750762656,0.929026254,1.057624009,1.081985978,1.137227313,1.057948843,1.777802164,1.18069008,1.685582505,0.895198858,1.266708809,1.179997559,1.30658645,1.281132008,0.498622187,0.978417009,1.472922597,0.92761378,0.843459235,1.010111376,1.483667575,1.679188158,,0.171234107,0.815590969,1.401312275,1.697118947,,0.936871109,1.050929211,1.729741458,1.538056712,1.324973604,0.940808418,1.12184472,1.042325643,0.852664141,0.448924985,0.833650614,1.880500213,,0.506408099,1.124175553,,0.982403955,0.917608318,0.75980008,1.258183338,0.791304108,1.797976358,,1.224764292,0.836306432,2.189979793,,0.720187154,0.777826276,1.533343518,2.402170803,1.220330407,1.10347875,1.048998691,0.385399775,0.317244976,0.666361069,1.927260052,1.013278431,,1.508131693,1.114225375,1.045789014,0.207998441,0.705543802,1.378179006,1.043898534,1.220782545,0.563439602,1.187752525,0.91661079,2.588941311,3.451623293,1.964153309,2.459544225,0.664104549,1.245422773,1.49951069,1.454066388,0.903938208,2.132199033,2.456189806,1.264527742,1.137508061,1.083781744,1.269422467,2.471988722,0.827309716,1.019452237,1.476886047,1.172627839,2.081160243,1.593544109,0.517125014,0.769960354,9.856598006,,,3.371672354,1.488187491,0.47552617,1.152869425,1.685802811,0.878113917,1.245969029,1.1402089,1.221117806,1.726459195,1.283479213,,1.63364197,0.961505504,3.543708482,1.332701624,1.467579482,,1.2139011,,,1.393716454,1.094527171,1.08236194,0.724549941,1.827541583,0.504435368,1.553321514,1.460117656,1.545025141,0.997086735,0.058822221,,,0.853696341,1.925156737,0.435368541,2.04347524,1.617804353,0.807672613,2.395566927,0.867512243,1.162295206,1.059203184,1.214790365,1.484555801,0.537923723,0.549733197,1.071722203,0.184942664,,1.172209166,2.074473666,3.418675525,1.243938983,,0.578891551,0.201390859,0.307023571,0.41382126,0.748647923,0.3813338,1.41693496,2.221165518,1.791464238,0.799727865,0.904299148,1.562054777,0.701648949,1.069686461,1.795077528,0.834731351,0.914160047,1.412893408,1.390145487,0.20176937,0.947916748,0.589712112,0.766003097,0.687485858,,0.989898086,1.493039704,0.816166903,1.520170163,1.383829353,0.723588722,1.058851364,1.642504252,1.12982939,0.907319745,1.328300797,,0.940520195,0.627990607,0.96827587,0.892154104,1.141466553,1.382685161,1.227559811,1.722857737,1.309284358,0.368528197,1.763881285,1.454658351,1.764149325,0.736216696,1.147658694,0.498541275,0.969755904,0.748653848,0.959678053,1.034460785,1.595025716,0.966963413,2.919299986,2.45726502,2.98363727,,0.221815747,1.832997875,,0.479186499,1.045260449,1.7950001,1.141529454,1.735134853,0.625911988,1.350473737,0.704936987,0.970789403,0.129382079,1.270458522,1.000466552,1.004091843,0.851595351,0.558008724,0.55507186,0.780863807,1.082309186,1.009158787,0.868302917,1.046567345,1,0.905071501,0.786031176,1.099691984,0.637858185,1.72948538,1.368165286,1.508635258,1.185939867,0.918035417,0.590797547,1.028314725,1.226729499,0.982919465,1.219088723,1.11891465,1.448033381,1.369917872,1.493494549,1.573293122,2.878299902,0.802468363,,0.802695422,0.840338292,1.818475264,0.802754475,0.772926496,1.231104888,0.879431281,1.313228102,1.172935256,0.7974761,0.880588753,1.245107553,1.066975289,3.211547281,1.154195018,1.311426355,1.065088451,1.109516642,0.999033799,0.971404836,1.141337751,0.75103446,2.576212432,0.464784906,0.68867012,1.22636189,,0.902363183,0.313210914,0.787523099,0.80040897,4.287380668,0.895102393,1.079346385,0.837610831,0.557995971,1.138520901,1.014630554,1.879397001,0.919262507,1.588543951,2.474789599,2.612910955,1.486244995,3.238656966,2.208774098,0.67497505,1.281287993,0.502213735,0.277997017,0.092254755,1.326388835,0.741229196,1.050350665,2.465453507,1.082862535,,1.19778502,0.878314264,0.982903593,0.83153211,0.778225386,1.213397388,1.106760908,0.857909135,0.503119946,4.886421969,2.628892188,0.158540936,0.551817045,1.337198009,0.989532612,2.010285432,1.145182501,0.892639025,1.071809244,0.41026069,0.744489992,1.271953278,1.134230938,1.128813741,,,1.091583068,0.952477149,1.547121474,2.374661522,0.637618239,0.796909596,1.341124745,1.329570476,0.831949646,3.270010205,1.913647102,0.755026455,,0.722781644,0.874307351,1.503342086,1.145846075,,,,,1.211204496,2.176117851,0.716641209,1.030841452,0.715649438,1.189236452,0.833834618,,1.190531433,1.238097795,1.024607707,2.73758393,1.676971938,0.411334048,1.077051169,0.868412376,0.386704334,,0.212809186,0.398270297,0.158937713,0.357029023,,0.770419433,0.82022947,0.806195313,0.564985863,,0.94408036,0.944695115,1.169118709,3.084339689,0.897859624,0.849925047,0.78888199,1.18950018,0.614638083,,,5.652228214,0.406846529,0.738541055,,3.144092467,0.876900859,1.189651475,1.366949233,1.168004229,0.847453606,1.202260783,1.041468601,1.621871768,1.044856681,0.888571935,0.879655344,0.73045629,,,1.432084566,1.238008024,2.974511599,0.837044999,1.20354193,0.715168778,1.821798693,1.405479993,2.577119429,,,2.579741355,,,0.571556388,1.412702832,0.509285596,,1.008498866,0.716836303,,,,0.347613951,,1.195741796,0.367677951,0.542859338,1.031825046,0.639697677,1.529008953,1.019730723,1.13071992,2.072201873,1.231891516,,1.46224752,0.754186944,2.270293747,,1.68764124,1.566307487,1.480048405,1.139586836,0.955359772,0.590194364,2.190741046,1.908256491,,0.91223789,2.713994788,2.148709142,2.577960086,1.980735382,2.16606726,1.002433367,0.997589519,,0.973256637,0.547583663,6.102731861,1.041932803,0.610506146,4.227416235,0.98760137,0.476894126,,0.630763434,,1.523684462,,0.772751088,1.258432565,0.725046005,1.656326938,,0.769937828,,1.246108524,0.589630441,0.804796437,1.323611684,0.927965205,1.785141277,,1.15587576,0.601621983,3.009484354,0.874281873,0.788925182,1.985254518,0.892396859,1.366117408,0.683590372,0.789431989,1.596460944,1,4.037084696,1.067216245,0.886389654,1.547158666,1.403929115,,0.764810996,0.172622931,,1.058197138,0.78211148,0.540349418,,,0.778988793,1.375666367,,,1.019165333,0.642124418,0.779357311,0.675312879,0.78788235,0.702978843,1.180373978,0.709056718,0.454135719,1.59295881,,1.520301235,0.78817811,0.879718295,0.847604861,1.317605825,0.646754907,,,,1.199051764,,1.299511281,1.08500794,1.070753994,0.820233338,0.692785059,1.238516131,1.789183479,0.691842071,1.781839178,1.010083621,1.426770201,1.110619826,0.973221809,2.908216604,1.008975988,0.901520773,0.733960017,,2.492826603,1.013091088,1.006263957,1.463825451,1.200519329,0.972282235,0.627222944,0.440734197,1.060566086,1.086854959,0.82981752,0.871774452,0.852462864,1.076047385,1.467024035,1.502090569,0.896961089,0.902428146,0.981694233,2.393020282,5.920751252,0.699740621,,1.875690317,1.982388707,0.751413333,0.883300567,1.173586304,1,0.96527984,0.9720085,0.788250892,1.122995224,0.979424536,0.800297892,0.878766555,1.55551578,1.489057133,1.362748562,1.101867921,0.264592165,0.346577715,0.713425952,1.137877076,0.442633105,0.754873197,1.169235603,1.554677593,0.850214567,1.000495874,,,2.943167583,2.915358689,1.379665682,1.663798984,0.663466142,1.238115377,,2.510636186,,1.15741449,1.523423992,1.485463336,1.438340599,1.160841849,0.817173038,1.918439024,0.870364848,1.054604711,1.005150191,1.298723899,1.252460462,1.449702921,1.245036565,1.639192118,0.776993175,1.099204417,1.553226492,1.050437581,0.358621357,0.628735132,0.736003987,1.042007216,0.570804291,2.307595359,2.337836814,1.137673378,1.071804919,1.137202772,0.265990994,2.036970248,1.826556903,1.965161654,0.977587094,1.129480944,0.875082985,1.122246784,0.493739761,0.663423762,1.950337752,1.13883307,1.426025879,0.592494011,0.744629782,0.899812419,0.551585345,0.938871887,0.59609483,1.390107917,1.805062892,1.592211135,1.04320626,0.86741692,2.364329509,1.567987531,0.787410138,2.450134893,0.960161222,1.358543552,0.980604266,2.961921847,1.393885003,0.933489631,,,1.84045695,,,0.299989097,1.222257372,0.998997911,0.725249103,1.010802235,,2.413944014,1.791386858,1.484567012,,1.778472345,2.797201824,1.529746627,1.112438595,1.621895708,1.240188146,2.022219032,1.444995117,2.323535486,1.242803806,1.567945121,0.900183942,1.398391476,1.07671379,1.179808344,1.12968046,,4.667018739,2.547838046,7.606149208,1.367962671,1.001537167,0.819530495,0.542423809,,1.634471821,1.529974861,1.492525396,1.728189669,1.594566055,0.910475053,1.282992788,0.567930505,0.696447474,0.777442377,0.350659433,1.406936515,2.335920973,1.168419553,1.966250868,2.625985479,,,,3.820043601,,1.63257848,,0.628490804,,1.524142987,1.974488966,1.092388898,,,0.068412095,1.083592756,2.077774823,1.426168068,1.386872359,,0.783952099,1.445894018,,,0.985882749,1.782625761,,2.686074543,2.466519602,0.52259542,0.523001394,0.555824539,1.194975022,1.050747497,3.063455116,1.506722575,0.682393381,5.472250799,0.700176364,1.51714428,,1.592010442,3.277989482,0.728938965,,,1.346767444,1.352013021,2.294198312,0.778056076,1.772571984,1.820774125,3.325981774,2.488777714,,1.478584632,,0.939055032,1.585857486,1.434503274,0.990908076,0.921899869,1.442341049,1.45465871,1.124563716,,,,,0.669439761,1.209774741,0.200385722,0.154805732,0.235564867,0.905619257,1.174297079,1.180704582,1.53161411,0.678574946,1.377669999,0.816461615,0.641527992,0.851287599,0.749029436,,0.808455156,5.360677094,0.656712001,1.441690293,0.446602875,0.584137377,0.959441891,1.225372466,0.48988743,1.778573887,,0.88813157,0.612673079,0.585788225,0.809280268,0.331063419,0.252705717,0.097391381,,0.21511152,0.854677966,0.929338905,1.526101695,1.02639602,,0.956380859,1.108856388,1.311106418,2.036463657,1.825819847,1.118422601,0.699889407,,0.862874006,0.780859937,1.121003713,,1.759082805,1.429662336,0.400702371,4.344220485,,1.165858038,0.942139771,1.011886718,1.07602253,1.187535983,0.566881948,0.57025853,0.847328394,,2.362734274,2.131680886,1.508327543,11.0939089,1.417813174
